genre,duration,zero_crossing_rate,rms,chromagram,spectral_centroid,spectral_rolloff,spectral_bandwidth,tempo,beats_avg,onset_strength_mean,spectral_contrast,spectral_flatness,mfcc_1,mfcc_delta_1,mfcc_delta2_1,mfcc_2,mfcc_delta_2,mfcc_delta2_2,mfcc_3,mfcc_delta_3,mfcc_delta2_3,mfcc_4,mfcc_delta_4,mfcc_delta2_4,mfcc_5,mfcc_delta_5,mfcc_delta2_5,mfcc_6,mfcc_delta_6,mfcc_delta2_6,mfcc_7,mfcc_delta_7,mfcc_delta2_7,mfcc_8,mfcc_delta_8,mfcc_delta2_8,mfcc_9,mfcc_delta_9,mfcc_delta2_9,mfcc_10,mfcc_delta_10,mfcc_delta2_10,mfcc_11,mfcc_delta_11,mfcc_delta2_11,mfcc_12,mfcc_delta_12,mfcc_delta2_12,mfcc_13,mfcc_delta_13,mfcc_delta2_13
disco,30.00018140589569,0.13436042331303172,0.09197087,"[[0.13319325 0.42987004 0.7520256  ... 0.34249914 0.2781211  0.41718793]
 [0.23477301 0.49855283 0.61569285 ... 0.3378423  0.23492803 0.3700678 ]
 [0.3240115  0.3820667  0.36196336 ... 0.4236773  0.3273707  0.44014314]
 ...
 [0.4785844  0.28783762 0.36594355 ... 0.27434522 0.27567464 0.35888693]
 [0.25255293 0.29310733 0.29747826 ... 0.5402673  0.45593467 0.5849999 ]
 [0.1560482  0.40538973 0.61052847 ... 0.62240255 0.5412569  0.80299824]]",2481.7391882072347,4956.558659458382,2178.6360814569016,103.359375,634.36,1.787683,21.980952934922392,0.008760366,-133.85442,0.031742748,-0.0011104022,93.47158,0.011637883,-0.013144509,-24.21527,-0.021330433,0.022711026,61.422466,-0.006367585,-0.009020749,-22.842373,-0.001257754,0.0014778386,30.96757,-0.004657699,0.014455638,-14.948222,0.0016051626,-0.0030135722,20.224098,-0.01032921,0.005350111,-9.285204,0.0005793258,0.010866338,15.77714,0.002007298,-0.006476233,-8.730884,0.015939906,0.004482908,11.959778,0.0037345164,0.0031298462,-5.31978,0.00026679278,0.0013516076
disco,30.00018140589569,0.12989565206883216,0.110883966,"[[0.06063695 0.23630993 0.3229916  ... 0.6346328  0.54544926 0.7198123 ]
 [0.1399097  0.31629196 0.24773376 ... 0.6038167  0.65956885 0.8824438 ]
 [0.27427796 0.5855835  0.292022   ... 0.30843708 0.39788434 0.673525  ]
 ...
 [0.10790715 0.22242145 0.13685776 ... 0.34505662 0.3753336  0.36229986]
 [0.13791543 0.30859008 0.20097232 ... 0.25556785 0.31968883 0.31281292]
 [0.13715051 0.31352884 0.4459876  ... 0.26326334 0.33434743 0.40867522]]",2690.503166212552,5775.486525250145,2480.3830352205873,135.99917763157896,647.0597014925373,1.3969692,21.177870393143472,0.015071861,-91.73851,0.029817123,-0.008580249,86.314156,0.0074299728,-0.01682439,-17.3545,-0.006210317,0.00032233953,43.086983,-0.0019247242,-0.007321649,-18.393627,0.017839493,-0.0018745676,34.048004,0.0039562983,-0.009433501,-18.388496,0.022327492,-0.0012546725,26.830929,0.010116452,-0.010830086,-13.561455,0.0031851735,-0.0066993474,20.203468,-5.3647316e-05,-0.0077214385,-14.606949,0.010738165,0.010162334,12.665814,-0.001436946,0.0071793357,-12.592617,0.00642736,0.0058370265
disco,30.013333333333332,0.13159576203596288,0.14299113,"[[0.57835436 0.2957144  0.2955885  ... 0.11340582 0.16670567 0.16837409]
 [0.35723525 0.22811186 0.23504075 ... 0.14304869 0.15925917 0.18153553]
 [0.27462348 0.1939369  0.31521335 ... 0.17066795 0.21418044 0.27300358]
 ...
 [1.         1.         1.         ... 0.31046003 0.33302596 0.30438507]
 [0.5172758  0.25077993 0.22054712 ... 0.37145233 0.37850446 0.24485567]
 [0.5602624  0.20621008 0.13282578 ... 0.1292976  0.23588048 0.3088817 ]]",3043.44261890053,6612.500283225783,2969.142812448396,117.45383522727273,726.1320754716982,1.718683,18.537961616123265,0.07284689,-68.05401,0.06154953,-0.01659828,66.35393,-0.030322539,-0.002265895,11.858419,-0.014963064,-0.0018943601,21.977442,-0.00773465,0.005570383,9.757756,-0.020758303,0.0045367503,6.6893187,-0.01781276,-0.0019601013,1.5989807,-0.01830087,-0.005143757,3.808797,-0.024743762,-0.00012227407,0.95074666,-0.010952522,0.004902141,4.7707677,-0.00994561,0.0015545264,-4.210415,-0.005564807,-0.0023315935,-0.06348847,0.0009954962,0.000451477,-1.2341598,0.0011599748,0.002019865
disco,30.013333333333332,0.14358338771268367,0.1387322,"[[0.966962   0.7781221  0.47099552 ... 0.7682863  0.6251028  0.37132895]
 [1.         1.         1.         ... 0.7783675  0.593554   0.52462363]
 [0.95278513 0.54676193 0.37932238 ... 0.32156673 0.26020116 0.27185652]
 ...
 [0.5831037  0.36033386 0.12668252 ... 0.47410476 0.56563306 0.31597513]
 [0.5829556  0.4599366  0.16426736 ... 0.9891986  1.         0.5848782 ]
 [0.8838927  0.6544842  0.2683146  ... 1.         0.9524353  0.5060609 ]]",3043.1123946763596,6837.516427095417,3000.57859278733,123.046875,551.3269230769231,1.8511599,19.48393994996685,0.058366496,-73.086945,0.10357395,0.09133487,71.74661,-0.010091936,0.01070751,12.055069,-0.04097441,-0.014843347,1.4190235,-0.012691432,0.008713571,4.536819,-0.0029726059,-0.00066586456,10.854836,-0.0068369494,-0.009809776,3.8677094,-0.017702082,-0.0066152457,0.938452,-0.009555153,-0.0042508338,-5.9773855,-0.004692901,0.0019733582,9.039347,0.009843616,0.0027880885,-2.3677557,-0.00056186056,-0.003234586,3.5528107,-0.0069921734,-0.0026042953,-0.14295723,-0.0016731925,-0.0048461356
disco,30.00018140589569,0.0997170007975638,0.29373232,"[[0.45255855 0.9566785  0.3790155  ... 0.55077094 1.         1.        ]
 [0.6306511  1.         0.47585022 ... 0.7070191  0.83560354 0.86996686]
 [0.85718554 0.9116288  0.70834804 ... 0.98100865 0.5870608  0.60938686]
 ...
 [0.5364053  0.7587213  0.5290444  ... 0.19864313 0.6650639  0.9610489 ]
 [0.49023548 0.9015398  0.47362894 ... 0.27153394 0.69227046 0.86940014]
 [0.43512663 0.93901265 0.3983013  ... 0.42835614 0.8825776  0.91915774]]",2583.5803998593105,5856.390083472303,2626.602117682715,129.19921875,609.7258064516129,1.753356,19.959912324039394,0.016219,-51.742363,0.034387164,-0.008781098,70.33154,-0.0091737,0.003246623,-3.898209,0.016538326,-0.004623692,49.745026,0.007326026,0.00028660678,1.5872378,-0.0064937565,0.006935332,35.711365,0.007877785,-0.008576265,-4.0944366,-0.013755713,0.003735272,24.790552,-0.00088164426,-0.0028759541,-9.714731,-0.014942665,0.00836514,22.046331,0.0072345114,-0.004525034,-6.11539,-0.0151760075,0.009428194,17.181833,0.005915454,-0.005127149,-2.7793455,-0.0111330515,0.004106284
disco,30.00018140589569,0.13702236803944315,0.15328684,"[[0.11148828 0.14630628 0.3816297  ... 1.         1.         0.9012291 ]
 [0.26294863 0.28364643 0.36289638 ... 0.5473511  0.8361242  1.        ]
 [0.6206994  0.85328525 0.8027732  ... 0.12985139 0.20167185 0.24523002]
 ...
 [0.12041628 0.07215571 0.11432462 ... 0.08175436 0.2344256  0.2656318 ]
 [0.10675737 0.1005821  0.19262752 ... 0.05224547 0.13811915 0.15113646]
 [0.06220886 0.05562804 0.13760279 ... 0.11024187 0.11731807 0.09690938]]",2460.9762497193365,5018.7851199971,2302.7645721470553,107.666015625,827.8205128205128,1.7244477,21.456780870909114,0.012717718,-86.06048,0.024668511,-0.06492515,87.53962,0.011245816,0.02592495,-20.164946,0.003572048,-0.0001333206,53.994804,-0.0076341415,-0.00014601175,-1.0499101,-0.008365841,0.01666533,19.554424,0.007991664,-0.016127476,-4.069276,0.0141146425,0.003760399,21.03328,0.010359676,-0.005804613,-19.54656,0.024409581,0.010850555,12.379772,0.00010183516,-0.0061586364,-22.007032,-0.007129826,0.0135873,9.582276,-0.004190556,-0.005684577,-15.912197,0.021228036,0.008473524
disco,30.013333333333332,0.1402915488447409,0.15957549,"[[0.33888468 0.40314522 0.3997338  ... 0.2818048  0.19183928 0.26334375]
 [0.6428752  1.         1.         ... 0.82016724 0.4572501  0.32724828]
 [0.5943623  0.9272734  0.8036933  ... 0.6645804  0.9186184  0.9840262 ]
 ...
 [0.44019273 0.41862622 0.38444605 ... 1.         1.         1.        ]
 [0.30484876 0.25980723 0.28506637 ... 0.32636583 0.40239388 0.57356143]
 [0.30521187 0.26464203 0.28261358 ... 0.14725551 0.17136694 0.2396701 ]]",3099.082005849926,6098.201459632395,2728.23313756183,129.19921875,656.7301587301587,1.6242721,18.787097209533023,0.0640197,-53.432594,-0.013910935,-0.016958341,56.165604,-0.02679316,0.0031184077,-6.3375015,-0.013284788,0.0027558496,31.60253,-0.0049414313,0.005798402,4.648096,0.004834872,0.0023475392,16.339651,-0.002766638,0.0021908423,4.1082096,0.0013631318,0.000336924,1.8778182,-0.010354544,0.0007665353,-0.38534984,0.00073141546,0.0027940809,2.4980187,-0.012199468,0.0033247808,-0.5452888,-0.0054142755,0.00253966,0.96003777,-0.0032758308,0.0046399413,0.4909867,-0.010524524,0.0040185293
disco,30.00018140589569,0.15421266253383603,0.172544,"[[0.7466758  0.47179827 0.34132493 ... 0.49951717 0.6874878  0.9305658 ]
 [0.4859628  0.17794397 0.13074958 ... 0.6546847  0.942957   1.        ]
 [0.3155689  0.15677501 0.15978824 ... 0.5785719  0.6209487  0.57652277]
 ...
 [0.8374334  0.755963   0.7602135  ... 0.5469799  0.56159776 0.747372  ]
 [1.         1.         1.         ... 0.3963304  0.3751944  0.67747164]
 [0.982971   0.81366473 0.6638316  ... 0.4383047  0.47048414 0.75256246]]",3078.471520342415,6405.67828043431,2709.9647708913444,135.99917763157896,646.5441176470588,1.6878791,20.930671683070596,0.009862091,-108.56484,-0.057678636,-0.047822256,69.97129,0.013925757,-0.004887732,14.8851385,0.053789426,0.030890806,45.513443,-0.017096562,-0.010381759,-5.374344,0.01595576,0.011176402,41.795094,0.013674734,0.0023919211,-13.517867,0.0018966723,0.0018678748,32.5666,0.022165492,0.009146631,-20.381012,0.017100101,0.0036972843,23.436947,0.006335789,0.009701689,-12.128745,-0.0008517905,0.0011645813,18.002754,0.0048832153,0.0041864347,-9.027057,0.0037287017,0.0023723468
disco,30.013333333333332,0.12072102486948956,0.116038404,"[[0.74391776 0.49783167 0.50961447 ... 0.12558612 0.09523351 0.15196557]
 [0.7996377  0.66853    0.7119735  ... 0.132701   0.08305682 0.09293231]
 [0.6083075  0.7308661  1.         ... 0.27552333 0.1757119  0.11761609]
 ...
 [0.9208332  0.5236056  0.35948393 ... 0.29173145 0.24446967 0.29203618]
 [0.855327   0.4441334  0.37291446 ... 1.         1.         1.        ]
 [0.6137467  0.38509533 0.4277271  ... 0.20899956 0.26745364 0.3831927 ]]",2564.2888412274115,5388.221942521027,2669.9240408934897,123.046875,649.8524590163935,1.7014393,18.548729903761377,0.042947207,-98.18702,-0.02870436,-0.028638376,92.406166,-0.011792351,0.0027600073,2.6589994,-0.012967646,0.0044020764,19.365164,0.030886332,0.023589704,3.5725617,-0.029098596,0.00072092394,-1.7528336,-0.0009356216,0.004323721,-1.7048805,-0.007073735,-0.0057800747,-3.1811247,-0.015509129,0.0021583454,-9.103382,-0.017213024,0.0009374604,-4.084536,-0.011758301,0.004720924,-5.1873956,-0.009110793,-0.0009330868,-5.4817677,0.0025955155,0.0032632232,-4.2330327,-0.0010858921,0.0067149764
disco,30.00018140589569,0.1626135168938515,0.10675535,"[[0.4774228  0.4820689  0.4701963  ... 0.7035663  0.43155125 0.34161967]
 [0.41049352 0.6384355  0.973637   ... 1.         0.48832136 0.48349252]
 [0.20980121 0.26540893 0.4349447  ... 0.3954664  0.17415498 0.27908036]
 ...
 [0.6811973  0.6064063  0.48408958 ... 0.3033655  0.2984042  0.41408977]
 [0.26378343 0.29941353 0.40620574 ... 0.21629389 0.10181278 0.21328218]
 [0.18944745 0.17146415 0.16804941 ... 0.32617098 0.27081457 0.3876873 ]]",2956.079112286355,6131.50048488254,2599.631125753222,107.666015625,662.8301886792453,1.4242622,21.92142023748737,0.021635557,-93.35664,-0.023570286,-0.054268133,77.85465,0.007480198,0.0087586865,-8.789849,0.04114283,-0.0030598987,42.06367,0.010697243,-0.007544561,-11.246891,0.008689827,0.008942173,24.241184,0.022824565,-0.008737075,-17.913876,-0.015161426,0.00216701,22.249002,-0.008341707,-0.004243561,-16.03178,-0.006575713,-0.0035367045,16.69252,0.0020090155,-0.001187082,-15.664023,0.00953407,0.00131139,15.410892,0.008902731,-0.00052317954,-18.117002,0.021191098,0.004758491
disco,30.00018140589569,0.11758099502126837,0.2065751,"[[0.46368614 0.34812132 0.5597047  ... 0.31009543 0.32354715 0.54033965]
 [0.23553519 0.08154544 0.20069398 ... 0.2763234  0.29734847 0.4227042 ]
 [0.31257227 0.15615329 0.17905602 ... 0.33019087 0.4091403  0.45817238]
 ...
 [0.25160143 0.26136836 0.1482587  ... 1.         1.         1.        ]
 [0.37771028 0.3801926  0.27109474 ... 0.28629187 0.36910704 0.57295   ]
 [1.         1.         1.         ... 0.09673188 0.12531634 0.3378577 ]]",2309.274600517877,4945.325754966648,2278.1626470496617,117.45383522727273,594.7924528301887,1.5000143,22.120447495430927,0.009170122,-56.88446,0.020037998,-0.013411183,97.001236,-0.03639364,0.00079271576,-17.859026,0.008253434,0.008317237,44.92799,-0.011249341,0.00021460235,-6.9238253,-0.004408791,-0.0012064971,23.798044,-0.007263973,-0.004530888,-23.31005,-0.0018337693,0.0060158195,25.989113,-0.0032402456,0.0007455003,-10.4754715,-0.012374362,0.0064839264,10.442651,-0.013368624,0.0034046792,-15.224969,-0.00036177816,0.002917817,10.02523,-0.0027137701,0.00026340107,-9.1656065,-0.011893332,0.006200515
disco,30.00018140589569,0.11803151283352668,0.098395444,"[[0.5305169  0.28635547 0.2114988  ... 0.18586531 0.07999009 0.05609887]
 [0.6936998  0.57683176 0.45691392 ... 0.09802569 0.01621509 0.00813367]
 [0.8250661  1.         1.         ... 0.06753366 0.01757166 0.02631761]
 ...
 [0.93512547 0.99222827 0.6992219  ... 0.4838844  0.16514435 0.09888628]
 [0.58377355 0.46589473 0.55428123 ... 0.06139671 0.02110988 0.03097226]
 [0.49914244 0.22931293 0.20135467 ... 0.04289669 0.04900782 0.07601742]]",2487.329042044784,5008.401552983613,2276.752800711627,123.046875,644.9166666666666,1.9375751,22.057600451486223,0.0103758015,-159.87213,0.02097384,-0.026466269,81.97704,-0.033141635,0.018626787,-16.80941,-0.056575123,0.017437601,52.474285,-0.015675765,-0.0015528979,-4.4832134,-0.03612808,0.0072248736,22.819843,-0.04598329,-0.003952956,-8.224292,-0.017450036,0.013354221,23.363258,0.008389798,-0.013346138,-5.514197,0.0026653272,0.010828239,17.695278,-0.0016649192,0.004874023,-15.364145,-0.0013648238,0.007517595,10.80062,0.0013077928,-0.0063589574,-13.514515,0.007274917,0.0067203725
disco,30.00018140589569,0.08700922636310905,0.046983007,"[[0.23264922 0.1761121  0.1995179  ... 0.00944849 0.02741984 0.04596899]
 [0.6045288  0.5492605  0.5579415  ... 0.02679605 0.03999528 0.0361328 ]
 [0.47495902 0.36527833 0.37116495 ... 0.02871081 0.04180436 0.03867385]
 ...
 [0.33768383 0.2634496  0.30603603 ... 1.         1.         0.83292997]
 [0.16396223 0.16188625 0.1841758  ... 0.2327761  0.7970302  1.        ]
 [0.12450425 0.11535592 0.14146589 ... 0.02479712 0.05823221 0.09268894]]",1710.975033885531,3238.8652049195184,1620.2378540661064,123.046875,624.1475409836065,1.1685811,23.704603417447803,0.0021613655,-280.85437,0.06461715,0.0033071383,120.81254,0.064056665,-0.015639545,-37.62976,-0.058823116,0.009383899,28.712118,-0.024443528,-0.0029767568,-10.775232,0.018406717,-0.00061128236,-6.4053216,-0.0010834839,0.0017328127,-13.794425,0.029290808,0.0016306499,-4.074552,-0.024895186,0.0031044271,-14.849012,-0.0040122825,0.006221107,4.7964473,0.009879195,0.0058007357,-20.164255,0.0040605934,0.006590948,-5.0914764,-0.003707832,0.0037389447,-6.7900014,0.009612137,0.0029216358
disco,30.00018140589569,0.15107338795436967,0.17759283,"[[0.1102676  0.06479623 0.07791767 ... 0.03340249 0.0437223  0.0875717 ]
 [0.12612446 0.05347409 0.05118609 ... 0.06576192 0.12070029 0.20205495]
 [0.33415967 0.24202873 0.2562344  ... 0.5112794  0.5293404  0.5610729 ]
 ...
 [0.361429   0.34349623 0.41168126 ... 0.24790607 0.21521719 0.24858731]
 [0.32660916 0.24258995 0.25627455 ... 0.3507519  0.2634768  0.19381015]
 [0.15384911 0.08977042 0.08222549 ... 0.14218302 0.11265735 0.12949663]]",2648.809544128405,5546.0321767147625,2384.074867259157,112.34714673913044,664.9090909090909,1.3184223,21.278156600993256,0.016671501,-40.811543,0.06569917,-0.06422457,86.80334,-0.0019727177,0.0101675065,-26.940329,0.024223186,0.0007611977,34.944283,0.009724232,-0.003471581,-20.044638,0.004664109,0.0064692753,21.665028,0.015846474,-0.0041794716,-23.949265,0.022300227,0.0019483762,19.2741,0.019317875,-0.0034616438,-17.529476,0.00874415,0.0056240014,18.05118,0.01979296,0.0036061937,-16.018599,0.013359164,0.0035153446,12.443822,0.0032616693,-0.0009092786,-13.87908,-0.0062389756,0.0015405215
disco,30.00018140589569,0.13458360523008508,0.11097853,"[[0.5845497  0.36983123 0.13566616 ... 0.06711235 0.2607624  0.7848584 ]
 [0.7048533  0.38455263 0.10970034 ... 0.10712346 0.27024302 0.86725056]
 [0.641813   0.30647328 0.07858971 ... 0.08990625 0.21299681 0.68845206]
 ...
 [0.7238586  0.7367421  0.5130837  ... 0.1739383  0.23738828 0.23774986]
 [1.         1.         1.         ... 1.         1.         1.        ]
 [0.69985986 0.57948816 0.41568735 ... 0.42115107 0.45284855 0.7382996 ]]",2449.2386358180374,5184.522503987819,2311.514117756808,107.666015625,633.8888888888889,1.409848,20.29219728235806,0.014654931,-81.76209,0.033409983,-0.013209955,97.61369,-0.039374966,0.0040200567,-27.614212,-0.052694805,0.0053826487,36.65628,0.0037858495,0.0032248453,-17.259203,-0.015371762,0.0057494664,30.749075,-0.022109909,-0.0052297716,-15.952651,-0.008784642,0.00092084374,20.968424,-0.0042804396,-0.0040844674,-16.221739,-0.008063313,0.005455352,17.413185,-0.0048795673,0.0010153593,-13.36976,-0.01420205,0.0041730204,15.092774,0.012613496,0.009023328,-10.377819,0.008755711,0.009513007
disco,30.013333333333332,0.16901441959106728,0.11454933,"[[0.43783486 0.35056466 0.29593372 ... 0.25823727 0.38223627 0.26009798]
 [0.92596763 1.         1.         ... 0.34199214 0.9357443  0.8500724 ]
 [0.2291109  0.12792128 0.11839328 ... 0.17757602 0.25869414 0.30329996]
 ...
 [0.20554674 0.09751085 0.05971859 ... 0.2167054  0.1907564  0.20252065]
 [0.12549068 0.03530422 0.02229479 ... 0.13897125 0.1257531  0.13470489]
 [0.15505342 0.05779289 0.04260245 ... 0.16537854 0.19874242 0.17056629]]",3328.4809117165955,7195.770306155742,3111.6719473592766,123.046875,626.1016949152543,1.3171381,18.519989713918175,0.06946798,-83.5551,0.08005654,-0.0624367,64.49135,-0.0032067944,0.0017435012,5.6444173,0.020787705,-0.019885417,2.70193,0.024143426,-0.009131477,0.78633976,0.023411855,-0.0126354145,6.165176,0.023232454,-0.009901378,1.8841151,-0.004638229,-0.001965245,1.9749736,0.0018434189,-0.0037900032,-1.8108131,0.015232172,-0.003385799,1.8658113,0.022631459,-0.0062423795,2.46248,0.01702735,-0.006768885,-0.22272582,0.010730379,0.000529557,2.9572232,0.008285317,-0.00081983337
disco,30.00018140589569,0.11746997051430781,0.10665764,"[[0.25049937 0.22793517 0.45841095 ... 0.19579032 0.3614128  0.5702231 ]
 [0.30967996 0.20588167 0.44027275 ... 0.57014257 0.71927816 0.64371175]
 [0.29265562 0.2004829  0.5127535  ... 0.13705069 0.16251169 0.20269687]
 ...
 [0.67133147 0.48127288 0.5267979  ... 0.6658346  1.         1.        ]
 [0.29944867 0.3217424  0.44367516 ... 0.26576352 0.39048192 0.6043287 ]
 [0.21044579 0.23621939 0.42160204 ... 0.1052241  0.20466466 0.3971793 ]]",2457.290836676926,5267.457810687355,2400.458463665014,117.45383522727273,609.0363636363636,1.4989227,21.31225955095295,0.010790838,-123.83839,-0.08687114,-0.035483047,89.85542,0.042177204,0.0045745336,-1.8465978,-0.017043008,0.007103506,51.16645,-0.0094489725,-0.0069652763,-16.249851,0.00053323375,0.00446335,28.27051,-0.013682263,-0.0029417528,-12.485133,0.021834593,-0.0048684175,19.029924,-0.0044802963,-0.004358569,-13.273392,0.011099944,1.1291969e-05,18.4808,-0.019367833,-0.0025807088,-13.773316,0.0083166165,-0.0023130893,12.865,-0.0029053146,-0.0038778614,-8.755853,-0.0030585018,0.0028835358
hiphop,30.013333333333332,0.04243024337780356,0.27367222,"[[0.08781794 0.04818192 0.06872173 ... 0.19883856 0.29580492 0.48357716]
 [0.09594569 0.04283202 0.05256975 ... 0.04887775 0.10183545 0.24605817]
 [0.4188667  0.28235245 0.23308802 ... 0.05907886 0.08203806 0.22841248]
 ...
 [0.05151995 0.02913597 0.03417772 ... 0.5940267  0.4986823  0.6055109 ]
 [0.04880336 0.03842097 0.05128537 ... 1.         1.         1.        ]
 [0.06357064 0.0446895  0.06487083 ... 0.6086347  0.6866212  0.7991012 ]]",1683.4272327515525,3618.5440382105567,2427.648677691674,99.38401442307692,640.6530612244898,2.0080976,18.41449918568816,0.009816812,-114.05457,0.058874227,0.0025002642,110.12894,-0.00041579021,-0.0018063949,17.897541,-0.03946501,-0.0016020976,37.944332,-0.013894307,-0.010129051,27.98762,0.0049792426,-0.013195558,1.4057872,0.030898092,0.014644089,15.552603,-0.0029256996,-0.0017771404,1.4244992,0.017203068,-0.013883575,7.359582,0.01622796,-0.0104692625,-3.319526,-0.00781951,0.0092059625,8.256999,0.016005281,0.010606618,-0.1889065,-0.009369796,-4.6009714e-05,0.6798428,-0.00570086,-0.0039092894
hiphop,30.013333333333332,0.0885514851604795,0.20691244,"[[0.44682634 0.6594876  0.55313087 ... 0.6056866  0.36842114 0.3972639 ]
 [0.6233232  0.4995703  0.2231346  ... 0.87201977 0.5639392  0.24259478]
 [0.8636867  0.48954934 0.1441366  ... 1.         0.6271226  0.15222642]
 ...
 [0.48509097 0.39874792 0.34110963 ... 0.25362608 0.2159898  0.29683292]
 [0.3196762  0.79492617 0.8743847  ... 0.33874896 0.25217947 0.38472247]
 [0.3895172  0.95943624 1.         ... 0.4422801  0.29143608 0.42456052]]",2447.017199907088,5314.679309110354,2779.59821443409,95.703125,658.9791666666666,2.333254,17.545171477800768,0.03972788,-140.10194,0.09412921,0.03823673,77.09097,-0.02129417,0.016927296,42.04238,-0.021172905,0.016037736,31.247862,0.01668946,-0.025050268,12.1979265,0.0063617188,-0.01049073,10.21417,0.01100293,-0.0069446485,3.7384353,0.017768955,-0.008360623,8.296796,0.0021953215,-0.005972656,-1.5552227,-0.0112197,-0.011907005,-1.76049,0.013679891,0.0064871893,3.6245484,0.0010963184,-0.007481507,4.591823,-0.004981448,-0.0050585186,-2.5488024,0.005279177,0.000690287
hiphop,30.013333333333332,0.1385510319992266,0.1135739,"[[0.38074452 0.32159895 0.5700865  ... 0.40767545 0.2339909  0.15093154]
 [0.31374973 0.34397063 0.44626185 ... 0.44050735 0.25506508 0.13697906]
 [0.4725264  0.4861975  0.55431515 ... 0.44974706 0.20404018 0.10139355]
 ...
 [0.3897521  0.5849365  0.84933686 ... 0.57962877 0.49299717 0.36539847]
 [0.27993986 0.4192188  0.8460645  ... 1.         1.         1.        ]
 [0.18532404 0.23819357 0.76703674 ... 0.40716457 0.33271474 0.5072117 ]]",2629.0449785113356,5411.5703963348315,2350.8161857462896,103.359375,652.6078431372549,1.5373179,19.98011896961526,0.013539104,-105.535225,0.20234577,-0.076203056,76.67296,0.0049964567,-0.017847564,-24.781748,0.00025737184,-0.0036664521,55.209595,0.028286071,-0.0074191615,-8.259847,-0.014030469,0.0018059487,28.897642,0.030027358,-0.002346028,-15.744414,-0.001590658,0.015924675,26.299292,0.017066583,-0.005519296,-8.478251,0.010164224,0.009401816,20.452374,-0.0012201419,-0.001052803,-8.147398,-0.013482698,0.009249671,13.909218,-0.0078002997,0.005939725,-6.5623593,-0.002280764,0.0104251765
hiphop,30.013333333333332,0.11330995021268368,0.10224163,"[[0.28920186 0.25057444 0.24816982 ... 0.84966296 0.91561204 0.86070174]
 [0.33007073 0.31286207 0.33429375 ... 0.86825037 1.         1.        ]
 [0.72501206 1.         1.         ... 0.75278157 0.43495265 0.43179035]
 ...
 [0.51362795 0.3270659  0.15449344 ... 0.6293585  0.49454314 0.45248246]
 [0.36855856 0.29064825 0.22139272 ... 0.55987436 0.5475546  0.4310606 ]
 [0.26148877 0.25566676 0.3178628  ... 0.79394346 0.45097494 0.47562268]]",2290.9396470333063,4820.264974713602,2181.5663392997676,107.666015625,664.1153846153846,1.4166662,19.579161660033574,0.013079647,-122.77546,0.046697926,-0.016699694,95.02316,-0.04656666,-0.02036185,-29.384426,-0.039668057,0.007500114,46.77722,0.010315601,-0.01071216,-16.006794,-0.011692705,-0.0057187476,27.10968,-0.006231314,-1.3777754e-05,-13.129478,-0.03461712,0.0053848377,20.252937,-0.0051993947,0.0020998593,-5.389279,-0.010553071,0.010149178,15.461106,-0.0010910536,0.0068493686,-6.9193425,-0.023434075,0.0006844507,15.639389,-0.009486873,-0.0039073643,-6.711004,-0.003373762,-0.0047087534
hiphop,30.013333333333332,0.14681442744586234,0.19159333,"[[0.93339354 0.5620365  0.18050653 ... 0.5282195  0.26520988 0.18605831]
 [1.         0.3431732  0.04229176 ... 0.8217003  0.497359   0.2921701 ]
 [0.86214805 0.52728    0.23064864 ... 0.9999125  0.547982   0.32368886]
 ...
 [0.14028929 0.31343383 0.15764779 ... 0.69592386 0.49001104 0.36624622]
 [0.24794148 0.37075216 0.10978094 ... 1.         0.6215627  0.31959534]
 [0.55077034 0.6906658  0.12857303 ... 0.73764205 0.37649313 0.18887246]]",3140.9185615263345,6336.75704212587,2849.9481075881176,92.28515625,660.9555555555555,2.0242329,17.93249988037069,0.07667593,-94.55956,-0.0005295171,-0.0053840927,51.677036,-0.061335977,-0.05989664,17.531385,-0.019536206,0.037023347,28.92272,0.03860222,0.028926298,2.053648,0.036657028,-0.017661357,3.7297475,0.002134006,0.012315862,-1.8468497,-0.00082272297,0.02237746,4.372743,0.005976815,0.01457015,8.7706,-0.0023488814,0.00093529176,2.1283355,0.005957629,0.011710697,-1.3841966,0.007850815,0.003771748,4.6820245,0.00035071687,0.0019138522,4.0688467,0.007521531,-0.0015873227
